order_id,product_id,customer_id,price,order_date,shipping_date,order_status
3690,1017,3566,283.58,2023-04-11,2023-04-13,Completed
3691,1008,3749,469.75,2023-12-16,2023-12-19,Completed
3692,1007,2465,368.5,2024-11-18,2024-11-25,Completed
3693,1008,3553,370.38,2023-06-07,2023-06-10,Processing
3694,1016,2289,23.16,2023-10-14,2023-10-18,Completed
3695,1011,2125,414.32,2024-03-28,,Cancelled
3696,1018,3545,327.91,2023-05-06,2023-05-09,Shipped
3697,1011,2200,245.9,2024-05-07,2024-05-13,Processing
3698,1007,3819,223.94,2023-08-22,,Completed
3699,1005,2940,337.5,2023-11-05,2023-11-10,Cancelled
3700,1017,2531,386.44,2023-02-21,2023-02-23,Cancelled
3701,1006,2923,97.04,2024-06-24,2024-06-28,Processing
3702,1018,2278,10.09,2023-02-16,2023-02-20,Cancelled
3703,1003,3760,418.24,2024-11-30,2024-12-02,Shipped
3704,1006,2821,240.56,2023-12-13,2023-12-15,Shipped
3705,1006,3083,218.46,2024-01-02,2024-01-07,Cancelled
3706,1019,3421,19.95,2024-09-13,2024-09-14,Processing
3707,1014,3391,120.71,2024-06-13,2024-06-18,Completed
3708,1011,2531,7.98,2023-12-09,2023-12-16,Completed
3709,1007,2971,104.01,2024-06-21,2024-06-28,Cancelled
3710,1016,2878,476.01,2023-03-27,2023-03-30,Completed
3711,1005,2658,208.69,2023-11-18,2023-11-20,Completed
3712,1016,3023,356.79,2024-04-30,2024-05-05,Processing
3713,1003,3201,353.71,2023-09-18,2023-09-20,Completed
3714,1018,2301,423.31,2023-09-05,2023-09-12,Cancelled
3715,1002,2266,230.44,2023-08-04,2023-08-11,Shipped
3716,1007,3932,323.52,2023-07-04,2023-07-05,Cancelled
3717,1002,2951,415.92,2023-04-16,2023-04-17,Cancelled
3718,1016,2218,214.35,2024-03-12,2024-03-17,Completed
3719,1015,2761,61.44,2023-10-29,2023-10-31,Processing
3720,1011,2066,190.52,2024-07-19,2024-07-23,Completed
3721,1014,3754,404.2,2024-03-11,,Shipped
3722,1014,3627,277.05,2023-01-31,2023-02-02,Completed
3723,1018,3014,415.27,2023-09-30,2023-10-02,Completed
3724,1003,2922,234.95,2024-03-08,,Completed
3725,1008,3892,101.04,2023-08-10,2023-08-17,Completed
3726,1009,2596,293.73,2023-12-17,,Shipped
3727,1007,2519,458.83,2023-07-09,2023-07-13,Cancelled
3728,1002,3655,223.08,2024-08-14,2024-08-16,Processing
3729,1006,3137,7.64,2024-03-30,2024-04-03,Shipped
3730,1010,3903,165.92,2024-07-30,2024-07-31,Completed
3731,1014,3674,493.39,2023-06-10,2023-06-13,Processing
3732,1005,3238,116.31,2023-04-22,2023-04-28,Cancelled
3733,1015,3763,48.07,2023-06-11,2023-06-18,Completed
3734,1009,2611,487.6,2024-02-01,2024-02-03,Cancelled
3735,1005,2859,229.02,2023-03-02,2023-03-04,Processing
3736,1015,3319,155.34,2023-06-25,2023-06-29,Shipped
3737,1005,3283,295.26,2024-08-25,2024-08-29,Completed
3738,1002,3118,220.25,2024-04-08,,Completed
3739,1017,3543,209.33,2024-03-04,2024-03-10,Completed
3740,1019,3464,461.57,2023-06-23,2023-06-24,Shipped
3741,1010,2159,452.54,2024-09-01,2024-09-02,Processing
3742,1018,3110,288.35,2023-09-01,,Completed
3743,1007,2713,478.77,2024-08-21,2024-08-23,Shipped
3744,1007,2501,181.97,2023-07-31,,Completed
3745,1019,3649,169.04,2023-06-07,2023-06-14,Completed
3746,1011,2691,145.42,2023-04-27,2023-05-02,Completed
3747,1015,3665,279.42,2023-08-20,2023-08-27,Processing
3748,1010,2502,100.41,2023-08-02,2023-08-07,Shipped
3749,1006,2334,298.09,2023-10-29,2023-11-05,Shipped
3750,1017,3155,374.58,2023-01-08,2023-01-15,Shipped
3751,1010,2551,377.57,2023-05-06,2023-05-08,Completed
3752,1010,2682,376.92,2023-06-15,2023-06-20,Cancelled
3753,1014,2274,475.93,2023-11-17,2023-11-24,Completed
3754,1008,2405,42.25,2023-05-27,2023-05-29,Cancelled
3755,1007,2134,453.68,2023-11-13,2023-11-18,Cancelled
3756,1018,3312,50.99,2023-07-06,2023-07-11,Shipped
3757,1010,2200,295.05,2024-04-03,2024-04-06,Shipped
3758,1011,2204,243.4,2024-02-10,2024-02-14,Shipped
3759,1002,3947,140.66,2024-02-15,2024-02-17,Processing
3760,1019,3879,202.33,2023-06-04,2023-06-10,Cancelled
3761,1006,3271,215.73,2023-04-16,2023-04-18,Cancelled
3762,1014,2324,331.62,2023-08-23,,Processing
3763,1009,2391,87.28,2023-11-19,2023-11-26,Completed
3764,1002,2679,180.54,2023-03-06,2023-03-09,Processing
3765,1010,2285,54.68,2023-04-07,2023-04-10,Completed
3766,1009,3059,426.42,2023-11-03,2023-11-05,Cancelled
3767,1018,2954,304.7,2024-08-28,2024-09-01,Shipped
3768,1002,2268,80.9,2024-01-19,2024-01-25,Completed
3769,1002,2520,316.0,2024-05-28,2024-06-02,Processing
3770,1007,3507,464.2,2024-07-06,2024-07-13,Completed
3771,1016,2084,218.55,2023-11-06,2023-11-13,Cancelled
3772,1006,2480,379.99,2024-08-11,2024-08-13,Cancelled
3773,1014,3930,33.29,2023-12-29,2023-12-30,Processing
3774,1018,3966,219.48,2024-04-23,2024-04-29,Completed
3775,1010,3606,182.84,2024-06-16,2024-06-19,Shipped
3776,1017,3432,221.44,2024-07-08,2024-07-10,Cancelled
3777,1009,3514,256.42,2023-05-19,2023-05-23,Cancelled
3778,1010,2344,184.39,2024-05-08,2024-05-10,Shipped
3779,1017,2164,393.94,2024-10-14,2024-10-21,Cancelled
3780,1007,3780,178.43,2023-06-22,2023-06-27,Completed
3781,1010,3359,467.24,2024-06-30,2024-07-02,Cancelled
3782,1018,2915,90.19,2023-06-22,2023-06-29,Cancelled
3783,1006,2369,324.83,2023-07-13,2023-07-18,Completed
3784,1006,2560,48.16,2023-06-23,2023-06-30,Shipped
3785,1014,3438,329.29,2024-08-31,2024-09-01,Cancelled
3786,1009,2275,207.91,2023-06-24,2023-07-01,Completed
3787,1002,3718,31.04,2023-09-26,2023-10-03,Processing
3788,1016,3712,146.09,2024-03-16,2024-03-18,Completed
3789,1003,2102,369.98,2023-01-20,2023-01-26,Completed
3790,1010,2411,271.68,2024-08-11,2024-08-13,Shipped
3791,1016,2191,47.99,2023-05-18,2023-05-20,Shipped
3792,1009,2859,482.72,2024-01-27,,Shipped
3793,1017,2819,144.09,2024-04-17,2024-04-21,Completed
3794,1016,3998,220.78,2024-03-04,2024-03-11,Shipped
3795,1015,3460,470.0,2024-02-05,2024-02-08,Completed
3796,1016,2355,103.94,2023-01-16,2023-01-21,Cancelled
3797,1019,2300,429.41,2023-04-03,2023-04-07,Completed
3798,1010,2840,61.76,2023-07-30,2023-08-06,Processing
3799,1008,2613,72.92,2023-10-17,2023-10-23,Shipped
3800,1006,3673,147.41,2023-04-12,2023-04-16,Shipped
3801,1019,3832,197.24,2024-04-15,2024-04-17,Processing
3802,1010,2064,213.88,2024-05-03,2024-05-07,Shipped
3803,1014,3996,27.28,2023-09-15,2023-09-20,Processing
3804,1017,3757,173.39,2024-03-14,2024-03-21,Cancelled
3805,1016,3269,309.67,2023-01-21,2023-01-22,Shipped
3806,1009,3806,88.51,2023-06-26,2023-06-29,Shipped
3807,1018,2159,385.45,2024-03-31,2024-04-03,Shipped
3808,1010,2686,399.08,2023-08-13,2023-08-16,Cancelled
3809,1010,2022,86.93,2024-08-09,2024-08-12,Processing
3810,1008,3724,381.73,2024-07-02,2024-07-05,Cancelled
3811,1005,2957,90.61,2024-07-26,,Cancelled
3812,1009,3219,172.76,2023-09-30,2023-10-01,Processing
3813,1018,2357,50.23,2024-10-02,2024-10-05,Processing
3814,1014,2032,418.44,2023-08-29,2023-09-01,Completed
3815,1015,2159,134.62,2024-08-18,2024-08-25,Cancelled
3816,1019,3300,208.23,2023-02-21,2023-02-24,Completed
3817,1006,3070,134.65,2023-10-28,2023-10-30,Shipped
3818,1008,2168,273.4,2024-04-13,2024-04-14,Cancelled
3819,1008,2525,448.57,2024-10-29,2024-11-05,Cancelled
3820,1010,2478,205.05,2023-05-15,2023-05-21,Completed
3821,1005,2178,262.14,2024-01-12,2024-01-18,Completed
3822,1006,3424,87.63,2023-03-03,2023-03-05,Completed
3823,1017,2083,350.26,2023-01-12,2023-01-19,Cancelled
3824,1017,2843,377.68,2023-01-21,2023-01-24,Cancelled
3825,1011,3445,127.75,2023-02-04,2023-02-07,Processing
3826,1011,2055,201.2,2024-03-11,2024-03-16,Cancelled
3827,1008,2964,351.92,2024-11-12,,Completed
3828,1007,2861,208.1,2024-07-15,2024-07-17,Cancelled
3829,1003,3258,12.99,2024-08-11,2024-08-17,Cancelled
3830,1017,2446,253.68,2024-06-04,2024-06-10,Processing
3831,1009,2793,238.01,2024-11-23,2024-11-28,Shipped
3832,1019,3665,88.73,2024-08-09,2024-08-13,Cancelled
3833,1017,3635,497.16,2024-02-14,2024-02-15,Processing
3834,1018,3169,73.33,2023-01-23,2023-01-30,Completed
3835,1002,3148,214.18,2024-04-11,2024-04-12,Completed
3836,1005,2906,19.72,2024-07-12,2024-07-19,Cancelled
3837,1010,2142,204.1,2023-07-30,2023-08-01,Shipped
3838,1009,2971,99.87,2024-08-14,2024-08-20,Shipped
3839,1019,3160,409.12,2024-06-05,2024-06-12,Shipped
3840,1008,3438,164.81,2024-05-17,2024-05-18,Shipped
3841,1005,3872,461.42,2023-08-27,2023-08-31,Cancelled
3842,1008,3202,149.51,2023-11-12,2023-11-17,Completed
3843,1015,3406,477.07,2023-07-31,2023-08-06,Shipped
3844,1017,2619,345.11,2023-03-31,2023-04-06,Completed
3845,1014,3250,489.31,2023-04-26,2023-04-29,Cancelled
3846,1003,3263,173.29,2023-01-28,2023-02-01,Cancelled
3847,1014,3086,85.39,2023-07-14,2023-07-15,Processing
3848,1005,3588,142.58,2023-08-26,2023-08-31,Shipped
3849,1002,3420,340.76,2023-02-25,2023-03-03,Completed
3850,1008,2965,253.49,2024-04-22,2024-04-28,Completed
3851,1019,2555,333.35,2024-01-31,2024-02-06,Completed
3852,1002,3547,380.52,2023-12-18,2023-12-24,Completed
3853,1018,3807,387.34,2023-04-16,2023-04-20,Shipped
3854,1009,2409,470.04,2024-10-31,2024-11-05,Completed
3855,1014,2319,209.07,2023-04-28,2023-05-02,Processing
3856,1011,2063,259.02,2023-02-13,2023-02-17,Completed
3857,1002,2134,229.86,2024-06-14,2024-06-20,Cancelled
3858,1008,3126,91.06,2023-06-03,2023-06-08,Processing
3859,1010,3938,19.94,2023-11-03,2023-11-10,Completed
3860,1019,3186,483.14,2024-04-13,2024-04-15,Shipped
3861,1018,2181,42.25,2024-10-18,2024-10-24,Completed
3862,1005,3228,442.86,2024-03-09,2024-03-14,Cancelled
3863,1008,2802,70.55,2023-04-23,2023-04-25,Completed
3864,1011,3279,64.42,2024-06-27,2024-06-29,Completed
3865,1006,2862,101.34,2024-10-12,2024-10-19,Processing
3866,1010,3218,193.84,2023-10-15,2023-10-18,Shipped
3867,1015,3393,411.55,2024-10-19,2024-10-22,Cancelled
3868,1005,3528,151.14,2023-01-07,2023-01-08,Shipped
3869,1017,2440,206.87,2023-11-02,2023-11-04,Completed
3870,1007,3959,115.3,2024-08-22,2024-08-23,Processing
3871,1006,2545,287.09,2023-09-12,2023-09-13,Cancelled
3872,1019,3558,227.19,2023-03-02,2023-03-04,Shipped
3873,1007,3729,383.6,2023-10-28,2023-10-30,Processing
3874,1005,3564,215.33,2023-02-13,2023-02-16,Completed
3875,1017,3595,471.11,2024-06-29,2024-07-06,Completed
3876,1005,2557,421.0,2023-09-06,2023-09-13,Shipped
3877,1014,2925,499.05,2023-05-02,2023-05-05,Shipped
3878,1005,2819,208.5,2024-06-14,2024-06-17,Shipped
3879,1008,2825,404.36,2023-05-11,2023-05-13,Cancelled
3880,1017,3190,158.65,2023-10-18,2023-10-23,Cancelled
3881,1009,3948,132.0,2024-11-13,2024-11-15,Cancelled
3882,1014,3269,68.76,2023-07-08,2023-07-10,Cancelled
3883,1016,3942,466.05,2024-03-02,2024-03-06,Cancelled
3884,1008,3249,492.71,2023-07-01,2023-07-03,Shipped
3885,1005,3122,127.73,2024-08-25,2024-08-31,Processing
3886,1008,3138,259.81,2024-07-20,2024-07-26,Cancelled
3887,1006,3599,219.75,2024-04-06,2024-04-11,Processing
3888,1007,2100,264.01,2023-05-05,2023-05-07,Processing
3889,1017,2409,303.55,2024-09-14,2024-09-21,Shipped
3890,1007,2824,9.87,2024-09-05,2024-09-06,Completed
3891,1019,3348,350.71,2023-03-10,2023-03-13,Cancelled
3892,1005,3933,38.33,2023-05-31,2023-06-07,Processing
3893,1009,3783,145.7,2024-10-29,2024-11-04,Completed
3894,1011,3057,406.71,2023-08-11,2023-08-14,Cancelled
3895,1002,3113,237.69,2023-11-26,2023-11-28,Completed
3896,1019,2670,417.25,2024-08-28,2024-09-02,Cancelled
3897,1019,3924,350.16,2023-11-01,2023-11-03,Processing
3898,1005,3329,79.91,2023-01-12,2023-01-15,Shipped
3899,1009,3167,466.58,2023-08-28,2023-08-31,Cancelled
3900,1003,3274,471.92,2024-03-14,2024-03-19,Cancelled
3901,1002,3590,274.87,2023-05-09,2023-05-14,Completed
3902,1015,2269,440.28,2024-10-26,2024-11-02,Completed
3903,1019,3915,6.38,2024-04-30,2024-05-06,Cancelled
3904,1008,3171,169.94,2024-02-23,2024-02-24,Cancelled
3905,1006,3500,322.77,2023-06-06,2023-06-13,Processing
3906,1018,3005,132.53,2023-01-07,2023-01-10,Shipped
3907,1019,2397,243.67,2023-11-22,2023-11-24,Processing
3908,1016,3003,250.45,2024-02-19,,Shipped
3909,1017,2127,116.75,2023-03-17,2023-03-21,Completed
3910,1009,2300,349.03,2024-08-12,2024-08-19,Completed
3911,1011,2430,232.51,2024-08-27,2024-08-29,Shipped
3912,1018,3744,498.17,2023-11-02,2023-11-08,Processing
3913,1009,3596,139.11,2024-04-04,2024-04-07,Cancelled
3914,1015,2851,433.67,2023-01-27,2023-01-31,Shipped
3915,1006,2010,347.45,2023-11-19,2023-11-20,Cancelled
3916,1010,3245,40.29,2024-02-28,2024-03-02,Cancelled
3917,1005,3141,427.4,2024-10-06,2024-10-07,Processing
3918,1019,2340,432.62,2023-04-02,2023-04-06,Processing
3919,1011,3989,131.62,2023-03-22,2023-03-25,Completed
3920,1009,2705,176.43,2024-07-25,2024-08-01,Completed
3921,1016,2533,139.27,2023-04-08,2023-04-11,Cancelled
3922,1019,2239,461.3,2024-11-16,2024-11-19,Completed
3923,1009,2103,146.1,2024-10-24,2024-10-28,Shipped
3924,1006,2638,63.03,2023-01-13,2023-01-19,Processing
3925,1006,3614,357.36,2023-01-19,2023-01-26,Shipped
3926,1009,3394,108.46,2023-07-02,2023-07-03,Cancelled
3927,1005,3497,24.75,2024-02-08,2024-02-15,Processing
3928,1018,3286,486.19,2024-07-11,2024-07-16,Completed
3929,1009,2310,198.91,2024-11-06,2024-11-10,Shipped
3930,1006,2782,144.83,2024-09-14,2024-09-20,Cancelled
3931,1005,2484,174.56,2024-09-06,2024-09-08,Cancelled
3932,1011,3238,492.8,2023-05-16,2023-05-18,Processing
3933,1006,3038,450.5,2023-09-27,,Cancelled
3934,1014,3143,244.07,2024-05-14,2024-05-15,Completed
3935,1019,3465,63.15,2024-09-02,,Completed
3936,1005,3288,443.43,2024-07-07,2024-07-14,Processing
3937,1019,3753,455.68,2023-08-16,2023-08-17,Cancelled
3938,1015,2564,279.0,2024-01-23,2024-01-24,Completed
3939,1011,2381,330.78,2023-12-18,2023-12-20,Completed
3940,1018,2931,400.37,2024-08-31,2024-09-06,Shipped
3941,1014,3853,237.84,2023-05-31,2023-06-01,Completed
3942,1017,3456,142.87,2024-05-02,2024-05-06,Cancelled
3943,1006,3390,387.42,2023-02-28,2023-03-07,Shipped
3944,1018,2799,374.22,2023-03-23,2023-03-27,Processing
3945,1006,3623,245.53,2023-09-07,2023-09-12,Cancelled
3946,1007,2508,166.72,2024-02-22,2024-02-24,Cancelled
3947,1009,2282,375.77,2023-01-03,2023-01-06,Completed
3948,1017,2995,407.41,2024-07-01,,Cancelled
3949,1015,2821,28.97,2023-01-07,2023-01-09,Completed
3950,1008,2488,219.82,2024-02-07,,Completed
3951,1015,3816,322.33,2024-01-15,2024-01-16,Cancelled
3952,1015,3203,64.74,2023-09-30,,Shipped
3953,1007,2120,403.72,2024-08-23,2024-08-24,Shipped
3954,1007,2047,306.11,2024-10-16,2024-10-17,Processing
3955,1016,3550,188.66,2023-06-11,2023-06-17,Cancelled
3956,1003,3176,326.39,2024-09-03,2024-09-06,Shipped
3957,1005,3092,218.04,2024-02-06,,Shipped
3958,1016,3913,151.16,2024-04-19,2024-04-22,Processing
3959,1019,3209,476.15,2023-09-21,2023-09-28,Completed
3960,1014,2576,348.28,2023-11-23,2023-11-26,Processing
3961,1015,2033,317.16,2023-08-19,2023-08-24,Completed
3962,1019,2717,267.05,2024-07-15,2024-07-20,Processing
3963,1008,2321,434.14,2023-10-17,2023-10-24,Processing
3964,1016,2107,160.87,2023-06-02,2023-06-03,Cancelled
3965,1010,2836,55.76,2024-01-25,2024-01-26,Cancelled
3966,1009,2916,10.19,2023-05-23,2023-05-26,Cancelled
3967,1006,3887,206.02,2024-10-17,2024-10-19,Shipped
3968,1003,2749,254.46,2023-07-21,2023-07-24,Completed
3969,1019,2008,38.59,2023-03-14,2023-03-17,Shipped
3970,1003,2866,251.04,2024-11-26,2024-12-02,Completed
3971,1015,2901,288.18,2023-11-20,2023-11-24,Processing
3972,1003,2428,126.42,2023-05-13,2023-05-15,Processing
3973,1009,3453,190.81,2023-11-11,2023-11-15,Processing
3974,1010,2655,348.73,2024-01-10,2024-01-12,Cancelled
3975,1016,2252,288.47,2024-08-20,2024-08-21,Completed
3976,1015,2814,220.19,2024-10-20,2024-10-25,Processing
3977,1017,2795,443.16,2024-02-19,2024-02-24,Shipped
3978,1016,2540,315.46,2023-07-19,2023-07-22,Cancelled
3979,1017,3406,237.01,2024-02-10,2024-02-15,Shipped
3980,1002,2970,401.64,2023-09-06,2023-09-12,Completed
3981,1009,3650,322.98,2024-07-09,2024-07-12,Shipped
3982,1008,3001,124.74,2023-06-17,2023-06-18,Shipped
3983,1005,2981,110.29,2023-05-28,2023-06-03,Shipped
3984,1008,2592,133.24,2023-08-04,2023-08-09,Shipped
3985,1010,2335,408.66,2024-07-28,2024-07-30,Cancelled
3986,1019,2382,132.85,2024-01-21,2024-01-26,Cancelled
3987,1005,2326,115.8,2024-04-29,2024-05-01,Processing
3988,1011,3404,95.27,2024-10-29,,Completed
3989,1003,2866,310.34,2023-09-15,2023-09-21,Shipped
3990,1007,2435,480.96,2023-06-29,2023-07-04,Cancelled
3991,1015,2305,445.28,2024-11-06,2024-11-07,Completed
3992,1017,3765,46.63,2024-11-19,2024-11-23,Processing
3993,1009,3873,463.36,2023-12-17,2023-12-19,Processing
3994,1014,2142,104.86,2024-03-22,2024-03-27,Shipped
3995,1002,2805,395.36,2023-05-08,,Shipped
3996,1010,3553,219.09,2023-08-07,2023-08-13,Shipped
3997,1016,2447,105.86,2023-05-12,2023-05-16,Completed
3998,1009,3955,202.22,2024-02-29,2024-03-06,Processing
3999,1016,2007,107.63,2024-05-04,2024-05-05,Processing
4000,1009,2686,309.11,2023-02-23,2023-02-25,Shipped
4001,1007,3290,147.39,2024-09-30,2024-10-05,Completed
4002,1018,3490,31.55,2024-10-17,2024-10-21,Cancelled
4003,1002,2889,239.26,2023-10-04,2023-10-05,Processing
4004,1008,2282,188.77,2024-06-02,2024-06-04,Completed
4005,1002,2081,126.33,2024-03-16,2024-03-23,Cancelled
4006,1017,3299,424.24,2023-07-15,2023-07-22,Cancelled
4007,1018,3174,226.67,2023-09-26,2023-09-30,Processing
4008,1011,2213,263.75,2024-09-01,2024-09-05,Shipped
4009,1019,2992,375.54,2024-08-24,2024-08-30,Processing
4010,1014,3871,354.5,2024-09-04,2024-09-11,Cancelled
4011,1006,2645,407.86,2023-02-05,2023-02-10,Completed
4012,1019,2425,75.75,2023-10-16,2023-10-21,Cancelled
4013,1007,3526,115.1,2024-03-22,2024-03-25,Processing
4014,1007,3471,276.29,2024-01-26,2024-01-27,Completed
4015,1017,3261,147.72,2024-11-07,2024-11-14,Processing
4016,1005,2149,95.31,2023-08-22,,Cancelled
4017,1006,3793,85.86,2024-03-23,2024-03-29,Shipped
4018,1018,3923,251.37,2024-08-28,2024-09-02,Shipped
4019,1005,2944,374.53,2024-10-14,2024-10-16,Cancelled
4020,1015,3077,74.97,2023-03-07,2023-03-14,Shipped
4021,1015,3329,244.12,2023-07-29,2023-08-02,Processing
4022,1018,2138,197.03,2024-11-04,2024-11-09,Completed
4023,1005,2409,350.46,2024-01-29,2024-02-04,Processing
4024,1018,2957,375.06,2024-08-12,2024-08-18,Processing
4025,1017,3055,217.05,2024-02-05,2024-02-06,Cancelled
4026,1010,2792,100.43,2024-09-30,2024-10-03,Shipped
4027,1006,2910,81.31,2023-01-04,2023-01-11,Cancelled
4028,1009,3175,440.63,2023-05-03,2023-05-04,Cancelled
4029,1009,2202,212.25,2023-03-27,2023-03-31,Processing
4030,1015,2832,475.79,2023-11-23,2023-11-29,Processing
4031,1008,2660,167.25,2024-05-26,2024-06-01,Processing
4032,1007,2521,237.78,2024-05-20,2024-05-23,Processing
4033,1015,2914,172.1,2023-01-06,2023-01-07,Cancelled
4034,1019,2117,181.92,2024-06-27,2024-07-04,Cancelled
4035,1003,2315,91.69,2024-01-27,2024-01-30,Processing
4036,1015,3205,307.75,2023-11-06,2023-11-09,Processing
4037,1002,2413,104.79,2023-01-06,2023-01-08,Cancelled
4038,1010,2477,419.07,2024-07-01,,Cancelled
4039,1009,3962,126.35,2023-02-12,2023-02-18,Shipped
4040,1006,2548,81.17,2023-02-16,2023-02-21,Shipped
4041,1007,2092,399.67,2024-06-08,2024-06-14,Processing
4042,1015,2457,20.05,2023-02-19,2023-02-24,Processing
4043,1014,2024,294.02,2023-03-12,2023-03-14,Cancelled
4044,1016,3221,244.97,2024-10-15,2024-10-16,Cancelled
4045,1007,3137,138.02,2023-05-19,2023-05-26,Shipped
4046,1015,2026,152.92,2024-01-07,2024-01-11,Completed
4047,1010,2773,377.14,2024-04-20,2024-04-22,Cancelled
4048,1009,3173,164.32,2023-11-03,2023-11-08,Shipped
4049,1006,2689,294.32,2024-08-09,2024-08-12,Completed
4050,1009,2345,360.03,2023-05-24,2023-05-30,Processing
4051,1010,3754,26.93,2023-10-04,2023-10-06,Shipped
4052,1014,3996,382.54,2023-04-03,2023-04-06,Processing
4053,1002,2035,236.98,2024-06-17,2024-06-20,Processing
4054,1014,3523,222.81,2023-06-07,2023-06-08,Cancelled
4055,1016,2742,306.78,2024-04-27,2024-04-30,Completed
4056,1006,2871,370.22,2024-11-03,2024-11-06,Shipped
4057,1010,3482,68.92,2023-07-26,2023-07-27,Processing
4058,1005,3053,403.96,2024-10-18,2024-10-23,Processing
4059,1011,3324,384.39,2023-04-19,2023-04-24,Shipped
4060,1017,3479,276.57,2024-03-15,2024-03-16,Processing
4061,1016,2599,464.41,2023-06-19,2023-06-23,Shipped
4062,1011,3433,6.23,2023-04-12,2023-04-19,Cancelled
4063,1019,3979,322.91,2023-07-06,2023-07-13,Completed
4064,1015,3890,447.29,2024-01-16,2024-01-17,Completed
4065,1018,3595,77.61,2024-04-24,2024-04-29,Cancelled
4066,1018,2848,313.31,2024-01-06,2024-01-13,Completed
4067,1016,3484,76.48,2024-03-06,2024-03-08,Cancelled
4068,1014,2055,490.44,2023-05-02,2023-05-06,Shipped
4069,1014,2115,22.78,2023-08-22,2023-08-26,Cancelled
4070,1010,3463,273.37,2023-11-20,2023-11-27,Cancelled
4071,1018,3658,235.68,2023-02-26,2023-03-04,Cancelled
4072,1003,3284,396.58,2024-08-17,2024-08-20,Cancelled
4073,1014,3074,43.31,2024-05-23,2024-05-26,Completed
4074,1015,2135,179.61,2024-04-08,2024-04-14,Completed
4075,1015,3189,154.74,2023-11-25,2023-11-29,Cancelled
4076,1011,3035,135.47,2023-06-21,2023-06-25,Cancelled
4077,1002,2318,479.94,2024-02-25,2024-02-27,Cancelled
4078,1014,2817,342.22,2024-02-13,2024-02-14,Shipped
4079,1014,2057,317.86,2023-04-28,2023-05-04,Processing
4080,1015,2204,81.57,2023-04-01,2023-04-06,Cancelled
4081,1015,3570,71.24,2024-11-02,2024-11-09,Completed
4082,1006,2822,197.07,2024-10-26,2024-11-02,Completed
4083,1007,2449,243.12,2023-05-02,2023-05-03,Shipped
4084,1015,3242,447.27,2024-08-26,2024-08-31,Shipped
4085,1006,3739,221.15,2023-10-09,2023-10-15,Processing
4086,1011,3461,161.51,2024-09-14,2024-09-18,Cancelled
4087,1014,2847,431.81,2024-05-17,2024-05-20,Shipped
4088,1016,2027,401.18,2023-07-15,2023-07-18,Cancelled
4089,1007,3720,403.67,2023-08-30,2023-09-05,Shipped
4090,1019,2087,342.27,2023-04-13,2023-04-16,Processing
4091,1017,2260,323.64,2024-03-26,2024-04-01,Cancelled
4092,1005,2455,260.71,2024-09-24,2024-09-29,Processing
4093,1015,3100,108.57,2023-09-27,2023-09-28,Completed
4094,1016,3947,30.45,2023-11-15,2023-11-16,Completed
4095,1010,2660,426.16,2023-06-06,2023-06-08,Shipped
4096,1003,2664,315.75,2024-02-15,2024-02-20,Cancelled
4097,1009,3193,321.24,2024-06-30,2024-07-05,Cancelled
4098,1002,3807,75.35,2024-09-24,2024-09-28,Processing
4099,1015,2597,135.39,2024-10-04,2024-10-07,Cancelled
4100,1006,3559,494.89,2024-08-11,2024-08-18,Cancelled
4101,1003,2884,112.87,2024-03-13,2024-03-16,Shipped
4102,1010,3021,255.49,2024-09-19,2024-09-22,Shipped
4103,1016,2749,229.24,2023-05-02,2023-05-05,Shipped
4104,1019,2899,120.59,2024-09-07,2024-09-13,Cancelled
4105,1005,2077,72.67,2024-07-26,2024-08-02,Completed
4106,1005,3355,155.63,2023-12-06,2023-12-11,Shipped
4107,1003,2769,428.0,2023-08-21,2023-08-23,Processing
4108,1005,2520,271.08,2023-03-12,2023-03-17,Cancelled
4109,1006,2424,153.45,2024-02-03,2024-02-04,Cancelled
4110,1007,3489,65.55,2024-04-27,2024-05-03,Processing
4111,1006,3284,246.09,2024-07-11,2024-07-14,Completed
4112,1017,2026,474.41,2024-03-10,2024-03-11,Shipped
4113,1008,3156,278.15,2023-03-20,2023-03-25,Processing
4114,1018,3715,140.36,2023-04-12,2023-04-14,Cancelled
4115,1005,3209,131.3,2024-01-31,2024-02-06,Shipped
4116,1009,3507,498.13,2024-05-13,2024-05-20,Shipped
4117,1019,2494,485.69,2024-07-02,2024-07-06,Completed
4118,1019,2712,484.78,2023-06-05,2023-06-09,Completed
4119,1008,3448,410.49,2024-08-11,2024-08-17,Completed
4120,1016,2941,65.94,2024-07-25,2024-07-27,Cancelled
4121,1003,2003,74.08,2024-03-01,2024-03-05,Processing
4122,1010,3945,461.25,2024-02-08,2024-02-10,Shipped
4123,1011,2550,308.79,2023-05-12,2023-05-14,Completed
4124,1008,3134,114.25,2023-03-16,2023-03-18,Cancelled
4125,1009,2192,239.8,2024-05-14,2024-05-17,Cancelled
4126,1019,2623,141.66,2024-09-21,2024-09-22,Cancelled
4127,1014,2336,109.59,2023-05-04,2023-05-07,Processing
4128,1008,3859,183.45,2023-03-06,2023-03-10,Processing
4129,1002,2107,59.47,2023-05-24,2023-05-31,Cancelled
4130,1008,2446,37.91,2023-09-10,2023-09-14,Processing
4131,1019,2685,181.23,2024-10-20,2024-10-24,Shipped
4132,1016,2769,426.15,2024-10-16,2024-10-18,Processing
